Date,U,CC,delT,AirT,Humidity,Prec(mm/d),swr(w/m2),inflow(m3/s),Ice_d,days from iceoff,MLD,W,thermD,NOX,O2,PO4,TotP,NH4,Si,Chl
2018-07-08,4.354500000000001,0.0416666666666666,5.497866666666665,17.316666666666663,60.625,0.0,788.7,0.151,101,78.0,-12.20756782692908,5.51302349499728,-13.7092,0.6780157367503137,302.7579429904431,0.0993318742467395,0.6852803027118154,0.7643051822880089,46.25390449736296,5.0162608069314185
2018-07-09,3.7259166666666665,0.3833333333333333,5.755588888888891,17.03958333333333,64.08333333333333,0.0,858.0,0.146,101,79.0,-13.5799665615194,8.562000330863324,-13.465,0.7322733924423189,302.834243074176,0.11487301132978,0.7071052369107758,0.775254013728433,46.90665822196578,5.416664685290984
2018-07-10,3.178791666666667,0.0916666666666666,5.315388888888885,19.1125,64.5,0.0,762.1,0.14,101,80.0,-7.669479328776164,3.5589422108520963,-12.9676,0.7012391030682766,303.92457178311645,0.12459569594283847,0.7186620349996915,0.7791751250938879,46.922151856951466,5.785902401884056
2018-07-11,2.313375,0.3541666666666667,5.143911111111109,17.981250000000003,73.625,0.0,755.0,0.136,101,81.0,-7.731548319975341,8.041029635830775,-14.5,0.6038106537052192,302.6249430335964,0.12677025819568283,0.731345691221964,0.8212074738892572,46.717317227679544,6.070626743309033
2018-07-12,1.7021666666666668,0.2125,5.86532222222222,18.87625,73.45833333333333,0.0,637.4,0.131,101,82.0,-4.256006389419799,4.9216087837070255,-14.5,0.5450578131842081,303.5062522171982,0.13321156066333875,0.7357943767349758,0.8317128493279612,46.51248259840763,6.2867012619483935
2018-07-13,1.9380000000000004,0.0041666666666666,6.062088888888889,19.73041666666667,65.79166666666667,0.0,799.9,0.126,101,83.0,-3.660032237217434,7.072110288365471,-14.5,0.49025358750281217,303.93228226631317,0.14839607253827625,0.751784122463367,0.8389260631488827,46.30764796913571,6.050152315707385
2018-07-14,1.5899166666666666,0.0,6.363866666666667,21.0375,60.25,0.0,759.3,0.122,101,84.0,-2.1642026116673,2.1699529292120747,-8.6609,0.4316885531970262,304.00181989585116,0.15208064832733076,0.7669003274958996,0.8539437970729917,46.28984813593921,5.960672740397376
2018-07-15,1.5785,0.15,6.845066666666668,22.534166666666668,60.875,0.2999999999999999,740.3,0.118,101,85.0,-2.247328060532665,4.050980138280271,-8.605,0.3658685576284945,305.3942372269612,0.1500493186262601,0.7832448234138407,0.8726880273538689,46.21167614217723,5.886095514411639
2018-07-16,2.501958333333333,0.0,7.686211111111111,23.203333333333333,57.708333333333336,0.0,764.3,0.113,101,86.0,-1.610313997761693,2.409415345516845,-8.3103,0.2931818687486865,306.7370867167925,0.1468667877183941,0.78424536239081,0.8806698879630744,46.08269059610148,5.833029883478836
2018-07-17,2.66325,0.0375,7.765966666666662,23.941666666666663,60.458333333333336,0.0,700.3,0.109,101,87.0,-1.769974514472558,1.217258262636717,-2.5125,0.2964715269500839,307.80759533912976,0.14572981991322723,0.7822686818362327,0.8654060466331563,45.45312004548695,5.604118465995378
2018-07-18,2.912458333333334,0.0,8.108411111111112,24.05791666666667,63.458333333333336,0.0,730.9,0.105,101,88.0,-2.210508860737306,1.778866983664308,-13.2814,0.30501335937913304,310.77421142007245,0.14804640054069948,0.78009921941326,0.8659828861680164,44.804445866821084,5.362438511793359
2018-07-19,2.0031250000000003,0.3041666666666667,7.998700000000001,23.471666666666664,61.020833333333336,0.0,772.2,0.101,101,89.0,-2.714347351315348,2.255177652341927,-3.4634,0.309690877035382,310.9045054019897,0.15008631153683916,0.779251571770121,0.8806568645029308,44.23148490670379,5.298182191768246
2018-07-20,2.4501666666666666,0.45,9.200255555555556,23.06708333333333,65.95833333333333,1.3999999999999997,677.1,0.097,101,90.0,-2.712114962503593,5.074652184349788,-4.4867,0.30851852462593543,311.06866238132045,0.1440143212898777,0.7637195270559849,0.8958727665498796,43.63034902455646,5.217239138854318
2018-07-21,2.203958333333334,0.5791666666666667,9.923444444444444,20.433333333333334,90.625,23.199999999999992,762.5,0.095,101,91.0,-2.693974421679742,3.195688909786337,-3.8625,0.3307815405325005,308.52263598884053,0.13238393649449506,0.7483878840376279,0.9106355669765989,43.075187897635665,5.077884331316278
2018-07-22,4.441916666666667,0.0249999999999999,9.860377777777776,21.331666666666667,68.85416666666667,0.0,755.7,0.097,101,92.0,-3.13526705605914,5.282004180255199,-4.8561,0.3274350924832156,307.80146742579245,0.12629645945652737,0.7335413553131394,0.9025872543308763,42.55222400925032,4.990345363228258
2018-07-23,2.63125,0.1791666666666666,9.528577777777777,21.23625,70.95833333333333,0.0,688.3,0.096,101,93.0,-3.94149821139958,1.3753344569550596,-7.5071,0.3138868640975533,306.61159016160155,0.12087442081790778,0.739100996388285,0.9052022409366852,42.054209742814386,4.964598937420506
2018-07-24,3.2842083333333325,0.1333333333333333,9.933888888888887,23.040416666666665,73.54166666666667,0.0,742.9,0.207,101,94.0,-3.728423689306388,4.470241374533838,-6.1822,0.3054741642154671,305.4732461732286,0.11559069146704522,0.749869365558107,0.92060198401077,42.90233783227781,5.15863583329988
2018-07-25,3.6669583333333335,0.0124999999999999,10.193433333333338,23.793750000000003,67.0,0.0,742.0,0.301,101,95.0,-4.159278054351279,3.961968554565668,-4.1717,0.29180717016611063,303.7144693179586,0.10072571361924425,0.7464073836883346,0.8872864183476272,43.75510053401416,5.155882447632389
2018-07-26,2.268125,0.325,10.034655555555558,23.077916666666667,78.95833333333333,1.8999999999999992,733.9,0.284,101,96.0,-3.842644667884556,1.7917454202079843,-3.6596,0.2771872851498974,303.17588239667293,0.09096678623916474,0.7337359834646483,0.857301926784893,44.30325977639996,5.033896148631192
2018-07-27,3.0853749999999995,0.5458333333333333,9.77022222222222,21.554583333333337,86.04166666666667,0.0,709.3,0.268,101,97.0,-4.175628468147574,8.562402862363847,-5.7357,0.26911580911344024,301.448746278123,0.09029816494516514,0.7306911839018572,0.8278334009738303,45.10848418161779,5.034662588844172
2018-07-28,4.812,0.7166666666666667,9.870644444444444,22.4975,85.04166666666667,4.200000000000002,697.5,0.254,101,98.0,-3.640552150403483,3.5752389941969547,-5.5243,0.23585541139478913,302.12013646919587,0.09481135929038904,0.7213788357742238,0.793316009716439,45.88553366480558,5.031489983147954
2018-07-29,3.071666666666667,0.7791666666666668,7.665533333333338,22.473749999999995,92.66666666666669,13.5,657.4,0.242,101,99.0,-4.729386740829334,1.609874537840536,-5.5555,0.24481687033302219,298.96370079103474,0.09898861306116512,0.724926329254289,0.7871256373739498,46.461867829221426,4.907853639604466
2018-07-30,2.0857500000000004,0.6791666666666666,7.150522222222222,22.9775,89.58333333333333,0.0,617.2,0.278,101,100.0,-4.999885077975653,6.7459770821962,-8.3104,0.2670310340668418,297.1491182639785,0.10529755645363736,0.7169880023249574,0.7800393336401569,47.29295616480359,4.847656181386832
2018-07-31,2.44725,0.4458333333333334,8.408544444444448,23.83,85.5,0.0,673.1,0.269,101,101.0,-4.676750848900617,12.631531630895372,-6.8054,0.2850959628571238,295.0468492446543,0.10594153985013684,0.7114562413829678,0.783888000632122,47.27848714902522,4.735269648767379
2018-08-01,3.2449583333333343,0.1333333333333333,8.850544444444443,24.9725,81.54166666666667,0.0,701.4,0.357,101,102.0,-3.108955687229174,4.342118439217398,-6.6174,0.28707396435814536,295.37601707231346,0.11308555650222245,0.7239793097053753,0.8028056611814305,47.27848714902522,4.682424848730469
2018-08-02,2.9352083333333336,0.3499999999999999,9.434144444444446,24.942916666666665,78.29166666666667,0.0,705.2,0.337,101,103.0,-3.407690095105666,3.11565906873027,-6.5305,0.2881126114318249,295.28771455072786,0.11709822724647656,0.7468740041823185,0.8107800547421642,47.50737738982719,4.949756122151217
2018-08-03,3.8674166666666654,0.2708333333333333,10.121566666666665,22.163333333333338,67.75,0.4000000000000001,726.7,0.351,101,104.0,-3.68968061363916,4.567521600394362,-6.7001,0.2755310441397564,296.36853458325817,0.10816848975292291,0.7636267760927604,0.8039330299077966,47.50737738982719,5.201478178507904
2018-08-04,4.195000000000001,0.4708333333333334,10.075666666666669,20.33875,84.20833333333333,1.0,593.5,0.331,101,105.0,-4.712072260338043,2.8369156951762253,-7.4501,0.28285889325529545,297.47817268233666,0.1013838348566111,0.7786048021531241,0.8162878891997811,47.50737738982719,5.518143712101974
2018-08-05,3.3823333333333334,0.3291666666666666,9.375244444444442,19.273333333333337,80.91666666666667,15.399999999999997,573.4,0.316,101,106.0,-5.547976157115794,2.811419405534588,-6.9296,0.27068809662887944,300.46041925058086,0.09094170126511954,0.7677968995804278,0.8238246401631892,47.73626763062918,5.877258229351745
2018-08-06,4.398833333333333,0.4666666666666665,9.027166666666664,17.531666666666666,68.66666666666667,0.0,748.5,0.304,101,107.0,-5.647524381073731,6.98407321811994,-7.4997,0.23852834192284966,301.4270999986329,0.07537768984522067,0.7681051946625316,0.8006297618465487,47.73626763062918,6.1300833853235
2018-08-07,2.310583333333333,0.0958333333333333,8.298266666666667,19.309166666666663,70.25,0.0,748.7,0.29,101,108.0,-6.196741984258505,2.663178855470752,-8.5839,0.23321960728996197,303.03929642657926,0.07012711214649972,0.7660704909260476,0.8007219805074499,47.73626763062918,6.480618998004746
2018-08-08,4.012458333333334,0.1583333333333333,8.239488888888888,22.9375,72.20833333333333,0.0,687.9,0.377,101,109.0,-6.21847160668363,12.844780684655502,-7.6407,0.24884870090307556,300.8653618273164,0.07106033691528882,0.7559031195548782,0.7955098530243985,47.736267630629186,6.82349334288844
2018-08-09,3.212583333333333,0.4000000000000001,8.51242222222222,24.12875,72.125,0.0,635.7,0.5700000000000001,101,110.0,-5.578670442035889,2.3616627367214065,-6.339,0.26432390710082,300.8742277694269,0.07196410138605111,0.7462816751285135,0.7929469401820972,47.736267630629186,6.961499547521114
2018-08-22,3.968,0.3208333333333333,4.650655555555554,15.715416666666668,70.625,0.0,647.8,0.303,101,123.0,-11.99192240588066,2.7848622886910537,-11.7079,0.29592373988396775,298.97693649582436,0.07345865825521537,0.7396095184805758,0.7964692373113232,47.421770867429636,7.060317658118927
2018-08-23,4.948833333333333,0.6541666666666667,4.259655555555552,19.779166666666672,70.33333333333333,0.0,351.1,0.288,101,124.0,-12.43935854185236,3.27143319612526,-10.7395,0.31791480246890286,298.88882200979464,0.08657799944245771,0.73989959996272,0.818590113341194,47.422516973631055,7.3197611295697
2018-08-24,4.124375,0.4625000000000001,4.127655555555554,19.34958333333333,79.70833333333333,2.0,603.3,0.272,101,125.0,-13.42453815148744,2.6580309136642475,-12.4186,0.3567262232262031,298.69281199537653,0.10632771419860211,0.7470696569697808,0.8413541965443004,47.42326307983247,7.602408316681301
2018-08-25,4.202166666666666,0.25,4.03267777777778,14.88,80.66666666666667,2.299999999999999,496.9,0.26,101,126.0,-13.01147238266178,3.44869159946775,-11.072,0.4115733277000775,299.63348507559067,0.11163557376506512,0.7467985549034218,0.8649982217662915,46.33175085941398,7.659372399629542
2018-08-26,3.051666666666667,0.5458333333333333,3.895777777777777,13.735416666666666,86.33333333333333,0.2,606.0,0.25,101,127.0,-13.672696034191,3.606041746308777,-12.4996,0.4419380380786529,299.0609654103563,0.11493753291015407,0.7505738584498938,0.8643181949267412,45.24023863899548,7.676422556457102
2018-08-27,3.0505416666666663,0.5375,3.709377777777776,13.985833333333334,78.75,1.1999999999999995,589.0,0.24,101,128.0,-14.18868358628372,9.103396174558531,-11.5705,0.45748872469883356,299.6524973823446,0.11138953058665405,0.7581656519398777,0.8686687441938822,44.148726418576985,7.743261218473756
2018-08-28,3.0362916666666666,0.5541666666666666,3.579099999999997,16.399166666666666,85.29166666666667,0.0,485.9,0.231,101,129.0,-14.66964107869145,7.49343726543026,-12.3897,0.5084763895624288,297.47460954643424,0.11559700571313071,0.7641571660831442,0.879639180633679,44.1494725247784,7.934329033882952
2018-08-29,2.354541666666667,0.4375,3.3731444444444456,16.14333333333333,88.20833333333333,0.0,596.9,0.22,101,130.0,-14.21513076813959,7.162752552793277,-10.6088,0.5305045026042152,296.9939221739563,0.12341687830275659,0.7636740108563899,0.8949948077115939,44.46471539417938,8.095354394862865
2018-08-30,1.7227500000000002,0.9208333333333334,3.384966666666664,16.10083333333333,88.75,0.0,459.1,0.209,101,131.0,-14.22464533385943,10.738890400572949,-11.4934,0.5365943354892512,293.2316611931058,0.13080487218559583,0.7615821403212752,0.8672668457431797,44.46471539417938,8.118042739640659
2018-08-31,3.797875,0.9208333333333332,3.330588888888892,16.318749999999998,90.58333333333331,0.1,303.2,0.203,101,132.0,-7.227155843282733,5.681577319265752,-12.2957,0.5310325844202061,291.1178622416658,0.13168536498010988,0.772669061542455,0.8459634305523709,44.46471539417938,7.979742163998936
2018-09-01,4.327125,0.7916666666666666,3.215311111111108,16.190833333333334,87.75,0.0,377.8,0.193,101,133.0,-14.02378748971584,2.365384316336527,-12.5057,0.5842800214302514,288.69767671569235,0.14100080277231938,0.7744414208534007,0.8598393637621395,45.5569737207993,8.16901709781738
2018-09-02,2.0504583333333333,0.1666666666666666,2.8644666666666723,16.547916666666666,80.0,0.0,599.7,0.185,101,134.0,-15.74320246164931,2.0734263844472705,-12.5196,0.6702875952979278,287.806730784545,0.1543547779865341,0.7790152351597318,0.8728544348952462,46.63143221422272,8.319751215399373
2018-09-03,1.1272916666666668,0.1833333333333333,3.299911111111113,16.39333333333333,79.125,0.0,497.9,0.181,101,135.0,-16.47151872269859,13.554939361300251,-13.5688,0.7407348886839064,287.21303408630956,0.1702871601135467,0.792293034980809,0.8824705635034397,47.72369054084263,8.472554771776487
2018-09-04,1.04375,0.2666666666666666,3.7236666666666647,15.810833333333337,85.20833333333333,0.0,470.2,0.201,101,136.0,-4.148093281220409,3.619670565736925,-13.4599,0.6981563970652146,289.0294708360937,0.165016173535741,0.802658049468595,0.8819675897455032,47.561363480780905,8.257667203898308
2018-09-05,1.8394166666666667,0.5125000000000001,3.54661111111111,15.045000000000002,90.39583333333331,0.0,551.7,0.207,101,137.0,-5.036172000697651,5.272474005046255,-12.5044,0.6717549969241372,290.3244476011297,0.1713339436815518,0.8254330623318228,0.8927935430366585,47.00690126026473,7.983549213553218
2018-09-06,2.022958333333333,0.5916666666666667,3.4970555555555567,14.779166666666669,91.04166666666669,0.0,494.9,0.197,101,138.0,-5.551779533746298,1.646526847609172,-12.8747,0.6527706414414005,292.6606824035849,0.16563656231140036,0.8434565303529221,0.9162271662468536,46.24204799746959,7.737162675873465
2018-09-07,2.9095,0.9333333333333332,3.3758888888888894,16.252916666666668,93.54166666666669,0.0,346.2,0.187,101,139.0,-7.644509986074762,2.1214739099115807,-13.4182,0.640020010004463,292.4393330880832,0.15823713990683425,0.8519546190242643,0.9366748002320394,46.2242481642731,7.770078416346572
2018-09-08,3.018833333333333,0.7583333333333332,3.2421000000000024,18.186666666666664,86.83333333333333,0.0,496.2,0.178,101,140.0,-12.68185930771351,1.9628529657910248,-12.6245,0.6285066680428679,292.1794698370797,0.16234627859666903,0.862937363518536,0.9465014136758036,45.99535792347111,7.750956794837793
2018-09-09,1.96625,0.1416666666666666,3.147044444444445,15.607916666666664,80.66666666666667,0.0,538.8,0.178,101,141.0,-10.93071968977458,1.4064842275041187,-13.2215,0.5874587318386962,292.86445656354044,0.1508429979673134,0.8656367802718258,0.9376710781222781,45.55490678919644,7.5754819260755175
2018-09-10,3.7775416666666666,0.425,3.1646111111111086,16.013333333333335,88.54166666666667,3.599999999999999,428.8,0.193,101,142.0,-8.974295719282804,1.9176405593615733,-13.5812,0.5467007357118042,293.3433545201339,0.1364894733219777,0.8487763957442555,0.9436613788414533,45.31785385848333,7.492641850685604
2018-09-11,3.4364166666666667,0.7791666666666667,3.1327333333333343,13.822083333333332,94.20833333333331,3.8,252.1,0.207,101,143.0,-18.21618461409692,0.7987854478741234,-13.4697,0.6154958769650823,291.9292825932637,0.14264318950836408,0.8386353236056868,0.9478894553797411,44.7435851806461,7.540039496760447
2018-09-12,10.14625,0.2166666666666666,2.7175888888888924,15.07625,67.625,0.0,457.4,0.199,101,144.0,-21.0,0.1117965730775806,-13.0485,0.6756538628427379,293.16800353600695,0.14886805944234904,0.8183456835906916,0.9525292163281993,44.80848093327675,7.72922149473719
2018-09-13,7.098541666666667,0.1125,0.0256555555555522,14.207916666666664,63.29166666666666,0.0,546.2,0.19,101,145.0,-21.0,0.0047435528174779,-15.0,0.9906570504026203,298.9252974822437,0.17640786104539202,0.8556711855451893,0.9777380219407174,44.83673845817293,7.760642737482909
2018-09-14,5.009624999999999,0.5875000000000001,0.06067777777778,13.385416666666666,77.29166666666667,0.1,397.6,0.181,101,146.0,-21.0,0.0078981988960402,-15.0,0.987148853977585,304.2493192644397,0.21340666431798724,0.8986705064085908,0.9966861323984448,44.11794255347046,7.619863719023532
2018-09-15,5.331083333333333,0.475,0.05833333333333,14.053333333333333,76.5,0.1,506.2,0.187,101,147.0,-21.0,0.0177006394038764,-15.0,0.8883983393426318,309.1665476745332,0.24588559430822196,0.9488323550631422,1.0092069140864086,43.610237056373485,7.402285900931533
2018-09-16,5.276624999999999,0.3416666666666667,0.068655555555555,12.259999999999998,73.83333333333333,7.099999999999997,524.7,0.178,101,148.0,-21.0,0.0146675235534766,-15.0,0.7950963569556866,312.5327984873715,0.27883191431056775,0.9737529326899185,1.0304467588056099,43.317008383083696,7.380645733680507
